id,govid,govname,award,profile_url,name,title,affiliation,other_affiliations,location,year,deceased
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249143/Dr-Anne-Setian-Kiremidjian,Anne Setian Kiremidjian,"C. L. Peck, Class of 1906 Professor School of Engineering",Stanford University,Stanford University,"Stanford, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249144/Professor-Levi-Theodore-Thompson,Levi Theodore Thompson,Dean of the College of Engineering,University of South Florida,"University of South Florida, University of Delaware","Tampa, Florida, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249145/Dr-Lutgarde-M-Raskin,Lutgarde M. Raskin,"Vernon L. Snoeyink Distinguished University Prof Altarum/ERM Russell, O'Neal Prof of Engineering",University of Michigan,"University of Michigan, University of Illinois Urbana-Champaign","Ann Arbor, Michigan, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249146/Dr-James-Gladen-Bellingham,James Gladen Bellingham,"Executive Director, Institute for Assured Autonomy Whiting School of Engineering & Applied Physics",Johns Hopkins University,"Monterey Bay Aquarium Research Institute, Massachusetts Institute of Technology","Baltimore, Maryland, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249147/Mr-Erroll-Brown-Davis-Jr,Erroll Brown Davis,Chancellor (retired),University System of Georgia,"Alliant Energy Corporation, University System of Georgia","Atlanta, Georgia, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249148/Dr-William-T-Freeman,William T. Freeman,Principal Scientist,"Google, Inc.","Google, Inc.","Cambridge, Massachusetts, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249149/Dr-Juming-Tang,Juming Tang,Regents' Professor & Distinguished Chair of Food Engineering,Washington State University,Washington State University,"Pullman, Washington, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249150/Dr-Michael-Makepeace-Thackeray,Michael Makepeace Thackeray,"Argonne Emeritus, Distinguished Fellow & Senior Scientist",Argonne National Laboratory,Argonne National Laboratory,"Lemont, Illinois, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249151/Dr-Arthur-J-Tipton,Arthur J. Tipton,Founder and CEO,Vulcan Gray,Vulcan Gray,"Birmingham, Alabama, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249152/Dr-Sudhir-K-Jain,Sudhir K. Jain,Director,Indian Institute of Technology - Gandhinagar,Indian Institute of Technology - Gandhinagar,"Gandhinagar, India",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249160/Dr-Kathryn-J-Jackson,Kathryn J. Jackson,Owner,"Dr. Kathryn Jackson, LLC","Dr. Kathryn Jackson, LLC, Carnegie Mellon University, Tennessee Valley Authority","Indialantic, Florida, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249161/Professor-Jefferson-W-Tester,Jefferson W. Tester,Croll Professor of Sustainable Energy Systems,Cornell University,"Cornell University, Massachusetts Institute of Technology","Ithaca, New York, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249162/Professor-Winston-Oluwole-Soboyejo,Winston Oluwole Soboyejo,President,SUNY Polytechnic Institute,SUNY Polytechnic Institute,"Utica, New York, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249163/Professor-David-L-Kaplan,David L. Kaplan,Stern Family Professor of Engineering and Distinguished University Professor,Tufts University,Tufts University,"Medford, Massachusetts, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249164/Dr-Julio-A-Navarro,Julio A. Navarro,Principal Senior Technical Fellow Research and Technology,The Boeing Company,The Boeing Company,"Seattle, Washington, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249165/Dr-SV-Sreenivasan,S.V. Sreenivasan,Cockrell Family Regents Endowed Chair in Engineering # 7,The University of Texas at Austin,The University of Texas at Austin,"Austin, Texas, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249166/Dr-Elisabeth-Louise-Marie-Guazzelli,Elisabeth Louise Marie Guazzelli,Senior Researcher Matière et Systèmes Complexes,CNRS-University of Paris Cité,CNRS-University of Paris Cité,"Paris, Cedex 13, France",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249167/Dr-Jyeshtharaj-Bhalchandra-Joshi,Jyeshtharaj Bhalchandra Joshi,Emeritus Professor of Eminence,University Institute of Chemical Technology (UICT),University Institute of Chemical Technology (UICT),"Mumbai, India",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249436/Professor-Marija-D-Ilic,Marija D. Ilic,Senior Research Scientist Laboratory for Information and Decision Systems,Massachusetts Institute of Technology,"Massachusetts Institute of Technology, Carnegie Mellon University, Massachusetts Institute of Technology","Sudbury, Massachusetts, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249437/Prof-Christopher-N-Bowman,Christopher N. Bowman,James and Catherine Patten Endowed Chair and Distinguished Professor,University of Colorado Boulder,"University of Colorado Boulder, University of Colorado Boulder","Boulder, Colorado, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249438/Dr-Patricia-Nell-Hurter,Patricia Nell Hurter,Chief Executive Officer and President,Lyndra Therapeutics,Lyndra Therapeutics,"Wellington, Florida, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249439/Mr-Christopher-J-Wiernicki,Christopher J. Wiernicki,"Chairman, President and CEO",ABS Group of Companies,ABS Group of Companies,"The Woodlands, Texas, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249581/Professor-Khaled-Ben-Letaief,Khaled Ben Letaief,Chair Professor & New Bright Professor of Engin Electronic and Computer Engineering Department,The Hong Kong University of Science and Technology,The Hong Kong University of Science and Technology,"Kowloon, Hong Kong",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249953/Dr-John-Grant-Aunins,John Grant Aunins,President,Janis Biologics,"Merck & Co., Inc., Janis Biologics, Seres Therapeutics, Inc.","Center Sandwich, New Hampshire, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249954/Mr-William-D-Magwood-IV,William D. Magwood,Director General,Organization for Economic Cooperation and Development,U.S. Department of Energy,"Boulogne-Billancourt, Hauts-de-Seine, France",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249955/Dr-Rajiv-Laroia,Rajiv Laroia,Co-Founder & CTO,Light Labs,"Light Labs, Flarion Technologies","Far Hills, New Jersey, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/249956/Professor-Oyekunle-Olukotun,Oyekunle Olukotun,Cadence Design Professor Electrical Engineering and Computer Science,Stanford University,Stanford University,"Stanford, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/250163/Dr-Theodore-Scott-Rappaport,Theodore Scott Rappaport,David Lee/Ernst Weber Chaired Professor,New York University Tandon School of Engineering,"New York University Tandon School of Engineering, Virginia Polytechnic Institute and State University, TSR Technologies, Inc","Brooklyn, New York, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/250164/Dr-Takuzo-Aida,Takuzo Aida,Professor Department of Chemistry and Biotechnology,The University of Tokyo,The University of Tokyo,Japan,,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/250603/Dr-Sebastian-Ceria,Sebastian Ceria,President,Fundar,"Fundar, Qontigo","New York, New York, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/250604/Professor-Xiaobing-Fu,Xiaobing Fu,Professor and Director College of Life Sciences,General Hospital of PLA,General Hospital of PLA,"Beijing, Beijing, China",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/250953/Dr-Luiz-Andr-Barroso,Luiz André Barroso,Google Fellow,"Google, Inc.","Google, Inc.",,,Y
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/250954/Professor-Christofer-Toumazou,Christofer Toumazou,Reguis Professor of Engineering CEO,Imperial College London,Imperial College London,"London, Hammersmith and Fulham, United Kingdom",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/250955/Professor-Wanming-Zhai,Wanming Zhai,Dean of Faculty,Southwest Jiaotong University,Southwest Jiaotong University,"Chengdu, Sichuan, China",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/251423/Professor-Alejandro-Lpez-Valdivieso,Alejandro López Valdivieso,Profesor Investigador Area de Ingenieria de Minerales,Universidad Autonoma de San Luis Potosi,Universidad Autonoma de San Luis Potosi,,,Y
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/251445/Dr-Maria-Palasis,Maria Palasis,President & CEO,Lyra Therapeutics,Lyra Therapeutics,"Watertown, Massachusetts, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/251446/Professor-Luc-Van-den-hove,Luc Van den hove,President & CEO,Interuniversity Microelectronics Center (IMEC),Interuniversity Microelectronics Center (IMEC),"Leuven, Vlaams-Brabant, Belgium",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/251447/Professor-Xiaoxin-Zhou,Xiaoxin Zhou,Honorary President,China Electric Power Research Institute,China Electric Power Research Institute,"Beijing, Beijing, China",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/254430/Professor-Yangsheng-Xu,Yangsheng Xu,President,"The Chinese University of Hong Kong, Shenzhen","The Chinese University of Hong Kong, Shenzhen","Shenzhen, Guangdong, China",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/254869/Professor-Margaret-R-Martonosi,Margaret R. Martonosi,Fellow,U.S. Department of State,"U.S. Department of State, Princeton University","Princeton, New Jersey, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270305/Dr-Roger-M-Myers,Roger M. Myers,Owner,"R. Myers Consulting, LLC","R. Myers Consulting, LLC, Retired, Aerojet General Corporation","Woodinville, Washington, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270306/Professor-Guillermo-R-Sapiro,Guillermo R. Sapiro,Augustine Family Professor,Princeton University,"Apple Inc., Princeton University, Duke University","Princeton, New Jersey, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270307/Professor-FranzJosef-Ulm,Franz-Josef Ulm,Professor,Massachusetts Institute of Technology,Massachusetts Institute of Technology,"Cambridge, Massachusetts, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270308/Professor-Yusuf-Altintas,Yusuf Altintas,NSERC-P&WC-Sandvik Coromant Industrial Research Ch,University of British Columbia,University of British Columbia,"Vancouver, British Columbia, Canada",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270309/Dr-Roland-J-Menassa,Roland J. Menassa,Vice President,"Champion Home Builders, Inc.","Champion Home Builders, Inc.","Macomb, Michigan, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270324/Professor-William-S-Hammack,William S. Hammack,Fellow,U.S. Department of State,"U.S. Department of State, University of Illinois Urbana-Champaign","Urbana, Illinois, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270325/Professor-Alan-Conrad-Bovik,Alan Conrad Bovik,Professor & Cockrell Family Regents Endowed Chair in Engineering,The University of Texas at Austin,The University of Texas at Austin,"Austin, Texas, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270326/Dr-Farzad-Naeim,Farzad Naeim,Founder and President,"Farzad Naeim, Inc.","Farzad Naeim, Inc.","Irvine, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270327/Dr-John-Christopher-Mauro,John Christopher Mauro,Professor,The Pennsylvania State University,The Pennsylvania State University,"University Park, Pennsylvania, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270328/Dr-Jian-Cao,Jian Cao,Cardiss Collins Professor and Associate Vice President for Research,Northwestern University - Evanston,Northwestern University - Evanston,"Evanston, Illinois, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270329/Professor-George-Em-Karniadakis,George Em Karniadakis,Charles Pitts Robinson and John Palmer Barstow Professor,Brown University,Brown University,"Providence, Rhode Island, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270330/Dr-Rebecca-Liebert,Rebecca Liebert,President and CEO,Lubrizol Corporation,Lubrizol Corporation,"Sewickley, Pennsylvania, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270331/Professor-D-Nathan-Meehan,D. Nathan Meehan,L. F. Peterson 36 Professor,Texas A&M University,Texas A&M University,"Spring, Texas, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270332/Dr-Charles-E-Wyman,Charles E. Wyman,Ford Motor Company Chair & Distinguished Professor Emeritus,"University of California, Riverside","University of California, Riverside",,,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270352/Dr-Richard-Baraniuk,Richard Baraniuk,C. Sidney Burrus Professor,Rice University,"OpenStax, Rice University","Houston, Texas, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270353/Dr-David-K-Robinson,David K. Robinson,Deputy Director,Bill and Melinda Gates Foundation,Bill and Melinda Gates Foundation,"Seattle, Washington, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270354/Dr-Heike-Riel,Heike Riel,"IBM Fellow, Head Science & Technology Lead IBM Research Quantum Europe & Africa","IBM Research, Zurich","IBM Research, Zurich","Rüschlikon, Zürich, Switzerland",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270370/Professor-Julie-M-Schoenung,Julie M Schoenung,Professor & holder of the Wofford Cain Chair III,Texas A&M University-College Station,Texas A&M University-College Station,"College Station, Texas, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270371/Ms-Barbara-A-Filas,Barbara A. Filas,Consulting Engineer,Independent Consultant,"Independent Consultant, Filas Engineering and Environmental Services LLC","Grand Junction, Colorado, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270372/Professor-Youssef-M-Hashash,Youssef M. Hashash,Grainger Distinguished Chair of Engineering,University of Illinois Urbana-Champaign,University of Illinois Urbana-Champaign,"Urbana, Illinois, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270373/Dr-Brian-Argrow,Brian Argrow,"Schaden Leadership Professor and Chair Director, Integrated Remote & In Situ Sensing Program",University of Colorado Boulder,University of Colorado Boulder,"Boulder, Colorado, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270374/Dr-Karen-E-Willcox,Karen E. Willcox,Associate Vice President for Research,The University of Texas at Austin,The University of Texas at Austin,"Austin, Texas, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270375/Dr-Craig-I-Fields,Craig I. Fields,Chairman,U.S. Department of Defense,U.S. Department of Defense,"Washington, District of Columbia, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270376/Professor-Nikolaos-V-Sahinidis,Nikolaos V. Sahinidis,Gary C. Butler Family Chair and Professor,Georgia Institute of Technology,Georgia Institute of Technology,"Atlanta, Georgia, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270377/Dr-Pradeep-Sharma,Pradeep Sharma,Dean of the Cullen College of Engineering,University of Houston,University of Houston,"Houston, Texas, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270378/Ms-Solveig-Maria-Ward,Solveig Maria Ward,Executive Advisor,"Quanta Technology, LLC","Quanta Technology, LLC","Raleigh, North Carolina, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270379/Dr-Oz-Yilmaz,Oz Yilmaz,Independent Consultant,Anatolian Geophysical,Anatolian Geophysical,"Urla, Izmir, Turkiye",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270424/Dr-James-J-De-Yoreo,James J. De Yoreo,"Battelle Fellow, Physical and Computational Sciences Directorate",Pacific Northwest National Laboratory,"University of Washington, Pacific Northwest National Laboratory","Richland, Washington, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270425/Mr-Nicholas-D-Lappos,Nicholas D. Lappos,Senior Technical Fellow Emeritus,Lockheed Martin Corporation,Lockheed Martin Corporation,"Cedar City, Utah, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270426/Mrs-Denise-Gray,Denise Gray,Director,"LG Energy Solution Michigan, Inc.","LG Energy Solution Michigan, Inc.","Farmington Hills, Michigan, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270427/Dr-John-Maxwell-Cohn,John Maxwell Cohn,IBM Fellow Emeritus,MIT-IBM Watson AI Lab,MIT-IBM Watson AI Lab,"Richmond, Vermont, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270428/Dr-ChaoHsin-Lin,Chao-Hsin Lin,Technical Fellow,The Boeing Company,The Boeing Company,"Seattle, Washington, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270429/Dr-Deepika-B-Singh,Deepika B. Singh,Founder and Chief Executive Officer,"R&D Investment Holdings, LLC","R&D Investment Holdings, LLC","Newberry, Florida, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270430/Mr-Juan-Andres,Juan Andres,Chief Technical Operations and Quality Officer (retired),Moderna Therapeutics,Moderna Therapeutics,,,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270431/Dr-Peter-A-Irwin,Peter A. Irwin,Sr. Technical Director and Past President,Rowan Williams Davies & Irwin Inc. (RWDI),Rowan Williams Davies & Irwin Inc. (RWDI),"Guelph, Ontario, Canada",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270522/Dr-Stephen-G-Monismith,Stephen G. Monismith,Obayashi Professor in the School of Engineering,Stanford University,Stanford University,"Stanford, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270523/Dr-Waguih-S-Ishak,Waguih S. Ishak,Adjunct Professor,Stanford University,"Corning Research & Development Corporation, Stanford University, Hewlett-Packard Company","Sunnyvale, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270524/Dr-Robert-L-Clark-Jr,Robert L. Clark,Professor,University of Rochester,University of Rochester,"Rochester, New York, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270525/Dr-Michael-Dettinger,Michael Dettinger,Visiting Researcher,Scripps Institution of Oceanography,Scripps Institution of Oceanography,"Carson City, Nevada, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270526/Dr-Nelson-Pedreiro,Nelson Pedreiro,Senior Vice President of Hardware,Zoox,"Zoox, Lockheed Martin Space Systems Company","Palo Alto, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270527/Dr-Klaus-G-Hoehn,Klaus G. Hoehn,Vice President,John Deere Company,John Deere Company,"Naples, Florida, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270528/Mr-Ahmad-Khalid-Abdelrazaq,Ahmad Khalid Abdelrazaq,"Director, Founding Partner - Rise Global LLC Former Executive Vice President, Samsung C&T Corp.",Rise Global LLC,Rise Global LLC,"Chicago, Illinois, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270555/Dr-Robert-J-Madix,Robert J. Madix,Senior Research Fellow,Harvard University,Harvard University,,,Y
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270556/Dr-Sandra-H-Magnus,Sandra H. Magnus,Principal,"AstroPlanetview, LLC","AstroPlanetview, LLC, AstroPlanetview, LLC, American Institute of Aeronautics and Astronautics","Reston, Virginia, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270557/Dr-Mladen-Kezunovic,Mladen Kezunovic,Regents Professor & Eugene E. Webb Professor,Texas A&M University,Texas A&M University,"College Station, Texas, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270558/Dr-Paul-John-Carter,Paul John Carter,Genentech Fellow,Genentech,Genentech,"South San Francisco, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270559/Dr-Marian-R-Croak,Marian R. Croak,Vice President,"Google, LLC","Google, LLC","Mountain View, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270560/Dr-Mary-Czerwinski,Mary Czerwinski,Partner Research Manager,Microsoft Research Lab - Redmond,Microsoft Research Lab - Redmond,"Kirkland, Washington, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270561/Dr-Bahram-Jalali,Bahram Jalali,Distinguished Professor Emeritus,"University of California, Los Angeles","University of California, Los Angeles","Los Angeles, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270562/Professor-Marc-Stewart-Levoy,Marc Stewart Levoy,VMware Founders Professor Emeritus,Stanford University,Stanford University,"Stanford, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270563/Mr-John-D-McDonald,John D. McDonald,Consultant,"JDM Associates, LLC","JDM Associates, LLC","Duluth, Georgia, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270564/Dr-Colin-James-Parris,Colin James Parris,Senior Vice President and CTO,GE Digital Energy,GE Digital Energy,"Foxborough, Massachusetts, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270566/Dr-David-A-Petti,David A. Petti,Fellow Emeritus,Idaho National Laboratory,Idaho National Laboratory,"Idaho Falls, Idaho, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270567/Dr-Manoj-R-Shah,Manoj R. Shah,Distinguished Professor of Engineering,"Florida State University, FAMU-FSU College of Engineering","Florida State University, FAMU-FSU College of Engineering, GE Aerospace Research","Saint Cloud, Florida, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270603/Dr-Stephen-D-Fantone,Stephen D. Fantone,President,Optikos Corporation,Optikos Corporation,"Wakefield, Massachusetts, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270604/Dr-John-Davies,John Davies,Vice President (retired),Intel Corporation,Intel Corporation,"Sonoma, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270605/Dr-Taher-Elgamal,Taher Elgamal,Chief Technology Officer,Salesforce,Salesforce,"San Francisco, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270606/Professor-Petros-Ioannou,Petros Ioannou,"A.V. ""Bal"" Balakrishnan Chair, University Professor",University of Southern California,University of Southern California,"Los Angeles, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270607/Dr-Paul-Mensah,Paul Mensah,Vice President,Pfizer Inc.,Pfizer Inc.,"Chesterfield, Missouri, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270608/Dr-Martin-I-Reiman,Martin I. Reiman,Professor,Columbia University,Columbia University,"New York, New York, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270609/Professor-Kate-M-Scow,Kate M. Scow,Distinguished Professor,"University of California, Davis","University of California, Davis","Davis, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270610/Dr-Taiyin-Yang,Taiyin Yang,Executive Vice President (Retired),"Gilead Sciences, Inc.","Gilead Sciences, Inc.","Monte Sereno, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270611/Prof-Gurumoorthy-Bhuvaneswari,Gurumoorthy Bhuvaneswari,Professor,Mahindra University,Mahindra University,"Hyderabad, Telangana, India",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270612/Professor-Nigel-Peter-Brandon,Nigel Peter Brandon,Dean,Imperial College London,Imperial College London,"London, Westminster, United Kingdom",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270613/Mr-Natarajan-Chandrasekaran,Natarajan Chandrasekaran,Chairman,"Tata Sons Private, Ltd.","Tata Sons Private, Ltd.","Mumbai, Maharashtra, India",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270614/Professor-Bin-Liu,Bin Liu,Distinguished Professor,National University of Singapore,National University of Singapore,"Singapore, Singapore",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270615/Dr-Byrana-Nagappa-Suresh,Byrana Nagappa Suresh,Chancellor & Honorary Distinguished Professor,Indian Space Research Organization (ISRO),Indian Space Research Organization (ISRO),"Bengalaru, India",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270616/Dr-HongJiang-Zhang,HongJiang Zhang,Chairman,Beijing Academy of Artificial Intelligence,Beijing Academy of Artificial Intelligence,"Beijing, Beijing, China",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270617/Ms-MiMi-Aung,MiMi Aung,"Director, Technical Program Management",Amazon Kuiper Systems LLC,Amazon Kuiper Systems LLC,"Bellevue, Washington, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270627/Dr-Charles-R-Bridges-Jr,Charles R. Bridges,Executive VP & Chief Scientific Officer,Corvista Health,Corvista Health,"Boca Raton, Florida, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270628/Professor-Louis-Durlofsky,Louis Durlofsky,Otto N. Miller Professor,Stanford University,Stanford University,"Stanford, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270629/Dr-James-A-Yurko,James A. Yurko,Sr. Distinguished Engineer,Apple Inc.,Apple Inc.,"Cupertino, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270664/Dr-Masayoshi-Tomizuka,Masayoshi Tomizuka,Distinguished Professor,"University of California, Berkeley","University of California, Berkeley, University of California, Berkeley, National Science Foundation","Berkeley, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270665/Mr-John-D-Hooper,John D. Hooper,Senior Principal/Director - Earthquake Engineering,"Magnusson Klemencic Associates, Inc.","Magnusson Klemencic Associates, Inc.","Seattle, Washington, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270666/Professor-Samson-A-Jenekhe,Samson A. Jenekhe,Frank and Julie Jungers Chair in Engineering,University of Washington,University of Washington,"Seattle, Washington, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270667/Professor-Edwin-Thomas-Brown,Edwin Thomas Brown,Professor (Emeritus),University of Queensland,University of Queensland,"Kangaroo Point, Australia",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270681/Mr-Daniel-N-Miller,Daniel N. Miller,"Senior Fellow, Air Vehicle Engineering",Lockheed Martin Corporation,Lockheed Martin Corporation,"Fort Worth, Texas, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270682/Dr-Klara-Nahrstedt,Klara Nahrstedt,Grainger Distinguished Chair,University of Illinois Urbana-Champaign,University of Illinois Urbana-Champaign,"Urbana, Illinois, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270683/Dr-Leslie-L-Shoemaker,Leslie L. Shoemaker,President,"Tetra Tech, Inc.","Tetra Tech, Inc.","Pasadena, California, United States",,
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/270684/Dr-Theresa-Kotanchek,Theresa Kotanchek,CEO,Evolved Analytics LLC,Evolved Analytics LLC,"Rancho Santa Fe, California, United States",,
