id,govid,govname,award,profile_url,year,name,affiliation,location,deceased
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/c-ronald-kahn/,1999,C. Ronald Kahn,Harvard Medical School,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/c-wayne-bardin/,1991,C. Wayne Bardin,Bardin LLC,New York,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/carl-june/,2012,Carl June,"University of Pennsylvania, Perelman School of Medicine",Pennsylvania,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/carl-kupfer/,1983,Carl Kupfer,No Affiliation,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/carol-ann-mason/,2011,Carol Ann Mason,Columbia University,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/carol-r-bradford/,2014,Carol R. Bradford,The Ohio State University,Ohio,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/carolina-barillas-mury/,2021,Carolina Barillas-Mury,National Institutes of Health,Maryland,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/carolyn-r-bertozzi/,2011,Carolyn R. Bertozzi,Stanford University,California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/caryn-lerman/,2010,Caryn Lerman,University of Pennsylvania,Pennsylvania,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/casimir-a-kulikowski/,1988,Casimir A. Kulikowski,"Rutgers, The State University of New Jersey, New Brunswick",New Jersey,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/catherine-m-wilfert/,1999,Catherine M. Wilfert,Duke University,North Carolina,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/charles-c-branas/,2019,Charles C. Branas,"Columbia University, Mailman School of Public Health",New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/charles-l-bosk/,2013,Charles L. Bosk,University of Pennsylvania,Pennsylvania,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/charles-rammelkamp/,1971,Charles Rammelkamp,Case Western Reserve University,Illinois,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/cheryl-giscombe/,2023,Cheryl Giscombe,The University of North Carolina at Chapel Hill,North Carolina,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/chris-beyrer/,2014,Chris Beyrer,Duke University,North Carolina,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/christine-laine-md-mph/,2024,"Christine Laine MD, MPH",American College of Physicians,Pennsylvania,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/christopher-n-bowman/,2017,Christopher N. Bowman,University of Colorado Boulder,Colorado,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/clyde-f-barker/,1992,Clyde F. Barker,University of Pennsylvania Medical Center,Pennsylvania,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/colin-macleod/,1970,Colin MacLeod,Oklahoma Medical Research Foundation,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/colleen-conway-welch/,1997,Colleen Conway-Welch,Vanderbilt University,Tennessee,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/consuelo-wilkins/,2020,Consuelo Wilkins,Vanderbilt University Medical Center,Tennessee,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/cornelia-i-bargmann/,2017,Cornelia I. Bargmann,The Rockefeller University,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/cornelius-rosse/,2001,Cornelius Rosse,University of Washington School of Medicine,Washington,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/daniel-a-okun/,1982,Daniel A. Okun,The University of North Carolina at Chapel Hill,New York,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/david-bazelon/,1978,David Bazelon,Court of Appeals for the District of Columbia Circuit,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/david-botstein/,1993,David Botstein,Princeton University,California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/david-e-kuhl/,1989,David E. Kuhl,University of Michigan Medical School,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/david-g-schatz/,2019,David G. Schatz,Yale School of Medicine,Connecticut,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/david-ginsburg/,1999,David Ginsburg,University of Michigan,Michigan,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/david-j-kupfer/,1990,David J. Kupfer,University of Pittsburgh School of Medicine,Pennsylvania,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/david-l-rimoin/,1992,David L. Rimoin,"University of California, Los Angeles School of Medicine",,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/david-owen-meltzer/,2015,David Owen Meltzer,The University of Chicago,Illinois,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/david-rosner/,2010,David Rosner,"Columbia University, Mailman School of Public Health",New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/david-s-wilkes/,2020,David S. Wilkes,University of Virginia School of Medicine,Virginia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/deanna-marie-barch/,2020,Deanna Marie Barch,Washington University,Missouri,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/dennis-m-bier/,1997,Dennis M. Bier,Baylor College of Medicine,Texas,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/dennis-s-charney/,2000,Dennis S. Charney,Mount Sinai School of Medicine,Connecticut,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/diana-j-wilkie/,2012,Diana J. Wilkie,University of Florida,Illinois,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/diana-w-bianchi/,2013,Diana W. Bianchi,National Institutes of Health,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/donald-e-ingber/,2012,Donald E. Ingber,Harvard University,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/donald-m-berwick/,1997,Donald M. Berwick,Institute for Healthcare Improvement,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/donald-r-hopkins/,1987,Donald R. Hopkins,"Global 2000, The Carter Center",Georgia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/douglas-a-melton/,2001,Douglas A. Melton,Harvard University,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/drew-e-altman/,1993,Drew E. Altman,KFF,,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/edward-w-hook-jr/,1984,Edward W. Hook,University of Virginia,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/edwin-l-bierman/,1988,Edwin L. Bierman,University of Washington,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/eli-ginzberg/,1972,Eli Ginzberg,Columbia University,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/elisabeth-b-binder/,2020,Elisabeth B. Binder,Max Planck Institute for Psychiatry,Germany,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/elizabeth-howe-bradley/,2017,Elizabeth Howe Bradley,Vassar College,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/elizabeth-o-ofili/,2015,Elizabeth O. Ofili,Morehouse School of Medicine,Georgia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/ellen-j-mackenzie/,2018,Ellen J. MacKenzie,Johns Hopkins Bloomberg School of Public Health,Maryland,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/else-borst-eilers/,1989,Else Borst-Eilers,"Ministry of Health, Welfare and Sport",Netherlands,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/elsie-a-giorgi/,1973,Elsie A. Giorgi,Private Practice,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/emanuel-p-rivers/,2005,Emanuel P. Rivers,Henry Ford Hospital,Michigan,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/emery-neal-brown/,2007,Emery Neal Brown,Massachusetts Institute of Technology,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/eric-d-green/,2023,Eric D. Green,No Affiliation,Maryland,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/ernest-beutler/,2004,Ernest Beutler,The Scripps Research Institute,California,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/evan-charney/,1989,Evan Charney,University of Massachusetts,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/felicia-hill-briggs/,2017,Felicia Hill-Briggs,Northwell Health,Maryland,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/francesca-dominici/,2018,Francesca Dominici,Harvard University,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/frank-a-chervenak/,2011,Frank A. Chervenak,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/frank-a-riddick-jr/,1982,Frank A. Riddick,Ochsner Clinic Foundation,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/frederick-p-rivara/,2005,Frederick P. Rivara,University of Washington School of Medicine,Washington,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/frederick-w-alt/,2011,Frederick W. Alt,Boston Children's Hospital,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/fredrick-dubois-bowman/,2020,Fredrick DuBois Bowman,,Michigan,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/friday-ebhodaghe-okonofua/,2024,Friday Ebhodaghe Okonofua,University of Benin,,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/gabriel-matthew-leung/,2018,Gabriel Matthew Leung,Hong Kong Jockey Club Charities Trust,Hong Kong,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/gail-r-wilensky/,1989,Gail R. Wilensky,Project HOPE,Maryland,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/gbenga-ogedegbe/,2017,Gbenga Ogedegbe,New York University Grossman School of Medicine,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/genevieve-b-melton-meaux/,2024,Genevieve B. Melton-Meaux,University of Minnesota,,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/george-a-macones/,2016,George A. Macones,Washington University School of Medicine,Missouri,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/george-a-mashour/,2018,George A. Mashour,University of Michigan,Michigan,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/george-w-brown/,2005,George W. Brown,King's College,United Kingdom,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/gerald-d-rosenthal/,1978,Gerald D. Rosenthal,No Affiliation,Maryland,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/gerold-l-schiebler/,1991,Gerold L. Schiebler,University of Florida,Florida,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/glenda-elisabeth-gray/,2011,Glenda Elisabeth Gray,South African Medical Research Council,South Africa,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/glenn-m-chertow/,2015,Glenn M. Chertow,Stanford University School of Medicine,California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/gordon-l-brownell/,2002,Gordon L. Brownell,Massachusetts Institute of Technology,Oklahoma,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/h-robert-horvitz/,2003,H. Robert Horvitz,Massachusetts Institute of Technology,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/harlan-m-krumholz/,2007,Harlan M. Krumholz,Yale School of Medicine,Connecticut,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/harold-hillenbrand/,1980,Harold Hillenbrand,American Dental Association,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/harold-s-ginsberg/,1981,Harold S. Ginsberg,National Institutes of Health,Florida,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/harvey-j-alter/,2002,Harvey J. Alter,National Institutes of Health,Maryland,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/helen-m-ranney/,1973,Helen M. Ranney,"University of California, San Diego",New York,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/henry-g-kunkel/,1970,Henry G. Kunkel,The Rockefeller University,New York,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/henry-r-bourne/,2003,Henry R. Bourne,"University of California, San Francisco",California,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/henry-w-riecken/,1970,Henry W. Riecken,No Affiliation,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/howard-leventhal/,1997,Howard Leventhal,"Rutgers, The State University of New Jersey, New Brunswick",New Jersey,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/huntington-f-willard/,2016,Huntington F. Willard,"Genome National Group, LLC",Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/ida-m-martinson/,1981,Ida M. Martinson,"University of California, San Francisco",Minnesota,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/igho-ofotokun/,2023,Igho Ofotokun,Emory University,,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/j-jerome-wildgen/,1973,J. Jerome Wildgen,No Affiliation,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/j-nwando-olayiwola/,2021,J. Nwando Olayiwola,"Humana, Inc.",Ohio,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/j-thomas-grayston/,1981,J. Thomas Grayston,University of Washington,Washington,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/jack-d-barchas/,1981,Jack D. Barchas,Weill Medical College of Cornell University,California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/james-a-roth/,2016,James A. Roth,Iowa State University,Iowa,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/james-g-hirsch/,1974,James G. Hirsch,"Josiah Macy, Jr. Foundation",Missouri,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/james-o-mason/,1985,James O. Mason,No Affiliation,Georgia,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/james-p-allison/,2007,James P. Allison,The University of Texas MD Anderson Cancer Center,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/james-t-willerson/,1997,James T. Willerson,Texas Heart Institute,Texas,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/jane-g-schaller/,1992,Jane G. Schaller,International Pediatric Association,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/janice-g-douglas/,1995,Janice G. Douglas,"The JAY Group, LLC",Ohio,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/jeffrey-kahn/,2016,Jeffrey Kahn,Johns Hopkins University,Maryland,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/jennifer-a-doudna/,2010,Jennifer A. Doudna,"University of California, Berkeley",California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/jerome-kagan/,1987,Jerome Kagan,Harvard University,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/jerry-r-mendell/,2020,Jerry R. Mendell,Nationwide Children's Hospital,Ohio,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/jo-ivey-boufford/,1992,Jo Ivey Boufford,New York University College of Global Public Health,,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/joan-s-brugge/,2001,Joan S. Brugge,Harvard Medical School,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/joanne-m-conroy/,2020,Joanne M. Conroy,Dartmouth-Hitchcock Medical Center,New Hampshire,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/joe-w-gray/,2011,Joe W. Gray,Oregon Health & Science University,California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/joel-d-cooper/,2007,Joel D. Cooper,University of Pennsylvania Health System,Pennsylvania,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/joel-j-alpert/,1979,Joel J. Alpert,Boston University School of Medicine,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/joel-n-hirschhorn/,2020,Joel N. Hirschhorn,Boston Children's Hospital,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/john-a-d-cooper/,1972,John A.D. Cooper,Association of American Medical Colleges,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/john-d-baxter/,2003,John D. Baxter,Houston Methodist Research Institute,California,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/john-d-chase/,1982,John D. Chase,No Affiliation,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/john-h-krystal/,2010,John H. Krystal,Yale School of Medicine,Connecticut,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/john-k-iglehart/,1977,John K. Iglehart,Health Affairs,District of Columbia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/john-kuriyan/,2018,John Kuriyan,Vanderbilt University,California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/john-mendelsohn/,1997,John Mendelsohn,The University of Texas M. D. Anderson Cancer Ctr,Texas,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/john-p-donoghue/,2012,John P. Donoghue,Wyss Center for Bio and Neuroengineering,Rhode Island,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/john-r-mascola/,2017,John R. Mascola,ModeX Therapeutics,Maryland,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/jonathan-d-gitlin/,2011,Jonathan D. Gitlin,Marine Biological Laboratory,Tennessee,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/jonathan-f-bean/,2024,Jonathan F. Bean,Harvard Medical School,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/joseph-b-martin/,1988,Joseph B. Martin,Harvard Medical School,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/joseph-betancourt/,2023,Joseph Betancourt,The Commonwealth Fund,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/joseph-e-scherger/,1992,Joseph E. Scherger,Eisenhower Medical Center,California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/joseph-keaweaimoku-kaholokula/,2024,Joseph Keawe‘aimoku Kaholokula,University of Hawaii at Manoa,Hawaii,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/juergen-albrecht-richt/,2024,Juergen Albrecht Richt,Kansas State University,Kansas,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/jules-hirsch/,1993,Jules Hirsch,The Rockefeller University,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/k-ranga-rama-krishnan/,2007,K. Ranga Rama Krishnan,National Medical Research Council,North Carolina,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/karl-bays/,1983,Karl Bays,Whitman Corporation,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/kathryn-e-barnard/,1985,Kathryn E. Barnard,University of Washington,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/kathryn-h-bowles/,2024,Kathryn H. Bowles,"University of Pennsylvania, School of Nursing",Pennsylvania,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/kelly-chibale/,2024,Kelly Chibale,University of Cape Town,South Africa,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/kelly-d-brownell/,2005,Kelly D. Brownell,Duke University,Connecticut,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/kelsey-catherine-martin/,2016,Kelsey Catherine Martin,Simons Foundation,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/kenneth-e-boulding/,1983,Kenneth E. Boulding,University of Colorado Boulder,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/kenneth-l-melmon/,1980,Kenneth L. Melmon,Stanford University,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/kenneth-offit/,2016,Kenneth Offit,Memorial Sloan Kettering Cancer Center,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/kenneth-s-ramos/,2015,Kenneth S. Ramos,The Texas A&M University System,Arizona,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/kirsten-bibbins-domingo/,2015,Kirsten Bibbins-Domingo,"University of California, San Francisco",California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/kiyoshi-kurokawa/,1996,Kiyoshi Kurokawa,National Graduate Institute for Policy Studies,JAP,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/kurt-hirschhorn/,1992,Kurt Hirschhorn,Mount Sinai School of Medicine,New York,Y
